_name,CardID,InitClassID,ClassLV0SkillID,ClassLV1SkillID,EvoSkillID,Kind,Rare,DotID0,DotID1,DotID2,SellPrice,BuildExp,LoveEv1,BonusType,BonusNum,BonusType2,BonusNum2,BonusType3,BonusNum3,DeadVoice,DotScale,EffectHeight,CostModValue,CostDecValue,MaxHPMod,AtkMod,DefMod,GachaPicture,GachaStartX,GachaStartY,GachaEndX,GachaEndY,GachaScale,Event1BGM,Event2BGM,Flavor,Flavor2,Illust,MagicResistance,Ability,Ability_Default,FullShot1,Face1,PlatformType,PlatformTypeAwakening,PlatformTypeSkillAwakening,_TypeRace,_TradePoint,_AppearAbilityLevel,_AwakePattern,DotID3,DotID4,CharaImage0,CharaFace0,CharaImage3,CharaFace3,CharaImage4,CharaFace4,PlatformTypeAwakening2,Assign,Genus,Identity,Blood,HomeCooking,ChildCardID,OriginID,RootsID
封印されしドラニア,80,700,47,47,47,0,5,0,99,0,12000,1000,0,0,0,0,0,0,0,9961483,1.2,20.0,7,3,140,130,130,0,0.0,0.0,0.0,0.0,0.0,0,0,385,0,4,0,0,0,0,0,0,0,0,301,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,3
女山賊ライラ,81,600,12,13,262,1,4,0,0,0,9900,500,30,1,300,2,120,6,14,9961496,1.5,20.0,6,3,130,130,110,0,-692.0,-206.0,-4.0,-202.0,2.0,1,2,421,5412,4,0,59,0,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,2
狩人ストレイ,82,10000,31,31,202,0,3,0,0,0,3000,750,30,2,55,0,0,2,50,9961483,1.5,20.0,5,3,118,131,101,0,0.0,0.0,0.0,0.0,0.0,0,0,766,7010,39,0,44,0,1,1,0,0,0,101,20,0,1,20082,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
光の盾ジェリウス,83,200,18,19,193,0,4,0,0,0,9900,1500,30,1,300,3,30,3,54,9961483,1.5,20.0,6,3,140,108,132,0,0.0,0.0,0.0,0.0,0.0,0,0,774,7012,39,0,29,0,1,1,0,0,0,101,100,0,1,20083,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
聖霊の友セリア,84,600,60,60,263,1,4,0,0,0,9900,500,30,1,600,3,60,8,20,9961496,1.5,20.0,6,3,135,110,125,0,-692.0,-206.0,-4.0,-202.0,2.0,0,1,429,5414,35,10,22,51,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
神官クリストファー,85,10200,6,6,6,0,2,0,0,0,1500,300,30,2,50,0,0,0,0,9961483,1.5,20.0,3,3,119,106,105,0,-292.0,-334.0,-726.0,-624.0,2.0,0,0,782,0,14,0,9,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
モルディベート,86,10100,3,4,473,1,4,0,0,0,9900,500,30,2,120,3,60,7,20,9961496,1.5,20.0,6,3,124,116,125,0,0.0,0.0,0.0,0.0,0.0,1,2,437,5743,1188,20,21,0,1,1,0,0,0,101,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,0
駆け出し海賊モニカ,87,10400,2,3,185,1,3,0,0,0,3000,250,25,2,110,0,0,7,18,9961496,1.5,20.0,5,3,110,122,108,0,0.0,0.0,0.0,0.0,0.0,1,2,445,5286,4,0,25,64,1,1,0,0,0,101,20,0,1,20087,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,2
海賊レイチェル,88,10400,64,65,188,1,4,0,0,0,9900,500,30,2,120,4,14,2,72,9961496,1.5,20.0,6,3,118,137,115,0,0.0,0.0,0.0,0.0,0.0,1,2,453,5745,4,0,27,0,1,1,0,0,0,101,100,0,1,20088,0,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,2
剣士アカネ,89,800,61,61,363,1,4,0,0,0,9900,500,30,2,120,3,60,1,360,9961496,1.5,20.0,7,4,130,120,120,0,0.0,0.0,0.0,0.0,0.0,1,2,461,5416,13,0,32,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,8,0,0,0,3,nil,0,3
忍者サキ,90,1000,68,68,159,1,5,0,0,0,12000,1000,30,1,525,2,105,9,28,9961496,1.5,20.0,8,4,126,139,125,0,0.0,0.0,0.0,0.0,0.0,1,2,469,6047,17,0,677,133,1,1,0,0,0,101,15,0,3,0,0,1,1,1,1,1,1,0,8,0,0,0,1,nil,0,3
伝説の海賊ミネルバ,91,10400,62,63,160,1,5,0,0,0,12000,1000,30,2,150,4,17,2,90,9961496,1.5,20.0,7,3,129,145,126,0,0.0,0.0,0.0,0.0,0.0,2,1,477,6049,1254,0,288,49,1,1,0,0,0,101,400,0,3,20091,20091,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,2
聖戦士マリーベル,92,200,70,70,194,1,4,0,0,0,5000,500,30,2,120,3,60,7,20,9961496,1.5,20.0,5,4,115,80,80,0,0.0,0.0,0.0,0.0,0.0,1,2,485,5418,36,0,2,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,6,nil,0,3
薙刀剣士サクヤ,93,800,3,4,364,1,4,0,0,0,9900,500,30,1,300,2,120,6,14,9961496,1.5,20.0,6,3,118,112,140,0,0.0,0.0,0.0,0.0,0.0,1,2,493,5420,650,0,348,0,1,1,0,0,0,101,100,0,1,0,0,1,1,1,1,0,0,0,8,0,0,0,3,nil,0,2
忍者ヒナ,94,1000,3,4,458,1,4,0,0,0,9900,500,30,1,450,2,90,4,17,9961495,1.5,20.0,6,3,129,129,112,0,0.0,0.0,0.0,0.0,0.0,0,2,501,5422,2,0,31,0,1,1,0,0,0,101,100,0,1,0,0,1,1,1,1,0,0,0,8,0,0,0,3,nil,0,2
竜人戦士,95,701,0,0,0,0,1,0,0,0,500,70,0,0,0,0,0,0,0,9961483,1.2,20.0,1,2,105,105,100,0,0.0,0.0,0.0,0.0,0.0,0,0,78,0,3,0,0,0,0,0,0,0,0,301,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,1
青竜のガドラス,96,702,3,4,4,0,2,0,0,0,1500,300,30,3,50,0,0,0,0,9961483,1.2,20.0,3,3,119,113,118,0,0.0,0.0,0.0,0.0,0.0,0,0,2540,0,3,0,1,0,0,0,0,0,0,301,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
時聖霊フルール,97,9,73,73,73,2,5,0,0,0,5000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,80,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
竜巫女エキドナ,98,10500,71,71,328,1,4,0,98,0,9900,500,30,2,120,3,60,3,72,9961496,1.5,20.0,7,4,119,120,126,0,0.0,0.0,0.0,0.0,0.0,2,1,509,5747,525,0,117,0,1,1,0,0,0,301,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,5,nil,0,3
竜姫アーニャ,99,710,72,72,189,1,5,0,99,0,12000,1000,30,1,350,3,140,5,19,9961496,1.5,20.0,4,0,130,135,130,0,-482.0,-12.0,-956.0,-406.0,2.0,0,0,517,6051,41,0,118,0,1,1,0,0,0,301,15,0,3,20099,20099,1,1,0,0,0,0,0,0,0,0,0,2,nil,0,3
秘法の伝承者オデット,100,10100,74,74,474,1,4,0,0,0,9900,500,30,2,120,3,60,2,72,9961496,1.5,20.0,10,5,108,141,113,0,0.0,0.0,0.0,0.0,0.0,0,1,526,5749,12,20,29,0,1,1,0,0,0,101,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,3
姫侍シズカ,101,800,75,75,365,1,4,0,0,0,9900,500,30,2,90,3,90,3,72,9961496,1.5,20.0,6,3,105,130,135,0,0.0,0.0,0.0,0.0,0.0,1,2,534,5424,8,0,38,0,0,0,0,0,0,101,100,0,2,0,20101,1,1,0,0,0,0,0,8,0,0,0,3,nil,0,2
侍剣士コジュウロウ,102,800,18,19,361,0,3,0,0,0,3000,750,30,1,275,0,0,5,14,9961483,1.5,20.0,5,3,120,120,110,0,0.0,0.0,0.0,0.0,0.0,0,0,790,7014,13,0,42,0,1,1,0,0,0,101,20,0,2,0,20102,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,2
復讐者ヴィンセント,103,10600,21,22,274,0,3,0,0,0,3000,750,30,2,55,0,0,4,14,9961483,1.5,20.0,5,3,120,130,100,0,0.0,0.0,0.0,0.0,0.0,0,0,797,7016,3,0,1,0,1,1,0,0,0,101,20,0,2,0,20103,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
賞金稼ぎエリザベート,104,10600,64,65,275,1,4,0,0,0,9900,500,30,1,300,2,120,7,20,9961496,1.5,20.0,6,3,125,120,125,0,0.0,0.0,0.0,0.0,0.0,1,0,544,5751,4,0,27,0,1,1,0,0,0,101,100,0,1,20104,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,2
黒衣の花嫁カルマ,105,510,76,76,344,1,4,0,105,0,9900,500,30,2,90,3,90,5,16,9961496,1.5,20.0,6,3,120,130,120,0,-446.0,-494.0,-622.0,-636.0,2.0,1,2,561,5426,525,10,1,0,1,1,0,0,0,601,3,0,2,0,20105,1,1,0,0,0,0,0,0,0,1,0,1,nil,0,3
純白の花嫁カルマ,106,520,77,77,165,1,5,0,106,0,12000,1000,30,2,105,3,105,6,17,9961496,1.5,20.0,9,5,120,140,130,0,-482.0,-12.0,-956.0,-406.0,2.0,1,2,569,6053,525,10,93,129,1,1,0,0,0,601,15,0,3,0,0,1,1,1,1,1,1,0,0,0,1,0,1,nil,105,3
天駆ける騎士リディ,107,1100,78,78,293,1,4,0,0,0,9900,500,30,2,120,3,60,6,14,9961496,1.5,20.0,6,3,120,125,125,0,-692.0,-206.0,-4.0,-202.0,2.0,0,1,553,5428,17,20,6,0,1,1,0,0,0,101,100,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,7,nil,0,2
巫女シホ,108,10700,79,79,380,1,4,0,0,0,5000,500,25,1,300,2,120,4,17,9961495,1.5,20.0,8,5,122,129,119,0,-550.0,-286.0,-236.0,-500.0,2.0,1,2,577,5753,552,0,50,0,1,1,0,0,0,101,3,0,1,20108,0,1,1,0,0,0,0,0,8,0,0,0,3,nil,0,3
癒しの獅子ロベルト,109,10200,6,7,311,0,3,0,0,0,3000,750,30,1,275,0,0,2,50,9961483,1.5,20.0,3,3,140,110,120,0,-292.0,-334.0,-726.0,-624.0,2.0,0,0,804,7018,32,0,24,63,1,1,0,0,0,101,20,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
ハーフエルフのユユ,110,10300,21,22,417,1,3,0,0,0,3000,250,25,2,110,0,0,6,13,9961496,1.5,20.0,5,3,75,140,100,0,-864.0,-426.0,-50.0,-336.0,2.0,1,2,586,5288,22,13,30,0,1,1,0,0,0,403,20,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,6,nil,0,2
暗黒騎士ユリナ,111,1200,80,80,277,1,4,0,0,0,5000,500,30,2,120,3,60,5,16,9961496,1.5,20.0,8,5,120,125,120,0,0.0,0.0,0.0,0.0,0.0,1,0,594,5430,25,15,29,0,1,1,0,0,0,101,3,0,1,20111,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,3
忍者ヒエン,112,1000,2,3,456,0,3,0,0,0,3000,750,30,2,55,0,0,4,14,9961483,1.5,20.0,5,3,115,130,105,0,0.0,0.0,0.0,0.0,0.0,0,0,812,7020,13,0,30,0,1,1,0,0,0,101,1,0,1,20112,0,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,0
妖精郷の射手スピカ,113,10000,81,81,207,1,4,0,0,0,9900,500,30,2,120,3,60,8,20,9961496,1.5,20.0,5,2,72,148,107,0,-248.0,-280.0,-620.0,-512.0,2.0,0,1,603,5755,1685,5,41,0,1,1,0,0,0,401,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,nil,0,0
戦術教官ケイティ,114,100,40,41,220,1,3,0,0,0,3000,250,30,3,110,0,0,3,66,9961496,1.5,20.0,5,3,113,100,122,0,0.0,0.0,0.0,0.0,0.0,0,1,612,5290,650,0,13,0,1,1,0,0,0,101,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,8,nil,0,0
オリヴィエ,115,500,82,82,166,1,5,0,115,0,12000,1000,30,2,150,3,75,8,25,9961496,1.5,20.0,7,3,100,150,150,0,-482.0,-12.0,-956.0,-406.0,2.0,2,0,620,6055,649,30,75,130,1,1,0,0,0,401,400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,2
妖精司教マリウス,116,10800,83,83,225,0,4,0,0,0,9900,1500,30,2,60,3,30,6,13,9961483,1.5,20.0,6,3,80,148,142,0,0.0,0.0,0.0,0.0,0.0,0,0,820,7022,648,30,27,0,1,1,0,0,0,401,100,0,1,20116,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
妖精郷の戦士ロザリー,117,100,61,61,61,1,2,0,0,0,1500,150,25,2,100,0,0,0,0,9961496,1.5,20.0,3,3,80,120,115,1,-564.0,-520.0,-30.0,-502.0,2.0,0,1,629,0,611,5,21,0,0,0,0,0,0,401,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
妖精郷の射手ローレン,118,10000,81,81,81,0,2,0,0,0,1500,300,30,1,250,0,0,0,0,9961483,1.5,20.0,3,3,79,127,109,0,0.0,0.0,0.0,0.0,0.0,0,0,828,0,4,5,66,0,0,0,0,0,0,401,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
妖精郷の戦士アトラ,119,101,0,0,0,0,1,0,0,0,500,70,0,0,0,0,0,0,0,9961483,1.5,20.0,1,2,79,116,120,0,0.0,0.0,0.0,0.0,0.0,0,0,638,0,651,5,0,0,0,0,0,0,0,401,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,1
妖精女王シーディス,120,10200,84,84,313,1,4,0,0,0,9900,500,30,2,120,3,60,2,72,9961496,1.5,20.0,6,3,80,143,127,0,-764.0,-538.0,-296.0,-612.0,2.0,1,0,639,5757,647,5,29,0,1,1,0,0,0,401,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,nil,0,0
ダークエルフのロアナ,121,1300,46,46,422,1,4,0,121,0,9900,500,30,1,600,3,60,2,72,9961496,1.5,20.0,7,4,120,125,120,0,0.0,0.0,0.0,0.0,0.0,1,2,652,5432,525,5,21,0,1,1,0,0,0,402,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,nil,0,3
武闘家リン,122,1400,85,85,212,1,4,0,0,0,9900,500,30,1,300,2,120,1,360,9961496,1.5,20.0,8,5,125,120,120,0,0.0,0.0,0.0,0.0,0.0,0,2,660,5434,1495,0,40,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9,nil,0,3
海賊ジョヴァンニ,123,10400,21,21,21,0,2,0,0,0,1500,300,30,2,50,0,0,0,0,9961483,1.5,20.0,3,3,109,120,101,0,0.0,0.0,0.0,0.0,0.0,0,0,836,0,32,0,8,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
海賊マウロ,124,10401,0,0,0,0,1,0,0,0,500,70,0,0,0,0,0,0,0,9961483,1.5,20.0,1,2,106,104,100,0,0.0,0.0,0.0,0.0,0.0,0,0,669,0,38,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,1
地の軍師ウズメ,125,1500,86,86,231,1,4,0,0,0,9900,500,30,1,300,2,120,8,20,9961496,1.5,20.0,6,3,122,122,126,0,0.0,0.0,0.0,0.0,0.0,0,1,670,5436,668,0,12,0,1,1,0,0,0,101,100,0,2,0,0,1,1,0,0,1,1,0,8,0,0,0,0,nil,0,2
足軽頭サノスケ,126,800,16,16,16,0,2,0,0,0,1500,300,30,1,250,0,0,0,0,9961483,1.5,20.0,3,3,115,103,112,0,0.0,0.0,0.0,0.0,0.0,0,0,844,0,651,0,136,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,2
天の軍師レン,127,10900,87,87,234,1,4,0,0,0,9900,500,30,2,90,3,90,9,24,9961496,1.5,20.0,8,5,119,128,118,0,0.0,0.0,0.0,0.0,0.0,0,1,854,5759,525,0,14,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,5,nil,0,3
魔法剣士シャルロット,128,1600,89,89,240,1,4,0,0,0,9900,500,30,2,120,3,60,1,360,9961496,1.5,20.0,8,5,120,120,125,0,0.0,0.0,0.0,0.0,0.0,0,2,862,5438,17,10,1,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,nil,0,3
魔術師パレス,129,10100,1,1,1,1,2,0,0,0,1500,150,20,2,100,0,0,0,0,9961496,1.5,20.0,3,3,107,101,112,0,-616.0,-254.0,-200.0,-628.0,2.0,1,2,870,0,852,15,59,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,2
陰陽師ミコト,130,11000,88,88,167,1,5,0,130,0,12000,1000,30,2,150,4,17,2,90,9961496,1.5,20.0,7,3,110,123,102,0,0.0,0.0,0.0,0.0,0.0,2,1,878,6057,853,10,439,103,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,8,0,0,0,0,nil,0,2
格闘士ジーナ,131,1400,90,90,211,1,3,0,0,0,3000,250,30,1,550,0,0,1,330,9961496,1.5,20.0,5,3,119,121,100,0,0.0,0.0,0.0,0.0,0.0,0,2,886,5292,17,0,31,0,1,1,0,0,0,101,20,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,nil,0,2
大地の妖精ドロシー,132,1300,91,91,420,1,3,0,132,0,3000,250,30,1,550,0,0,2,66,9961495,1.5,20.0,5,3,107,135,118,0,0.0,0.0,0.0,0.0,0.0,1,0,894,5294,611,0,6,0,1,1,0,0,0,501,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,nil,0,2
プラチナアーマー,133,10,0,0,0,4,4,3,0,0,1000,1000,0,0,0,0,0,0,0,9961483,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,42,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
召喚士ソラノ,134,11100,93,93,287,1,4,0,134,0,9900,500,30,1,300,2,120,4,17,9961496,1.5,20.0,8,5,110,137,118,0,0.0,0.0,0.0,0.0,0.0,0,1,902,5761,611,0,50,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,nil,0,3
猫魔女ネーニャ,135,10300,92,92,92,1,2,0,0,0,1500,150,20,2,100,0,0,0,0,9961496,1.5,20.0,3,3,99,120,101,0,-616.0,-254.0,-200.0,-628.0,2.0,2,1,910,0,552,10,30,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,nil,0,2
覚醒聖霊ヴィクトワール,136,11,94,94,94,2,5,0,0,0,5000,0,0,0,0,0,0,0,0,9961496,1.5,20.0,0,0,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,918,0,35,0,0,0,0,0,0,0,0,9901,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,0
獣人エイダ,137,400,95,95,298,1,4,0,0,0,9900,500,30,1,300,2,120,9,24,9961496,1.5,20.0,8,5,115,120,115,0,-252.0,-454.0,-730.0,-618.0,2.0,1,0,919,5440,22,0,47,0,1,1,0,0,0,201,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,nil,0,3
幻惑の魔術師サーシャ,138,10100,96,96,475,1,4,0,0,0,9900,500,30,2,150,0,0,4,17,9961496,1.5,20.0,6,3,118,137,115,0,0.0,0.0,0.0,0.0,0.0,0,1,927,5763,668,20,33,0,1,1,0,0,0,101,100,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,8,nil,0,2
忍者カゲロウ,139,1000,66,66,66,1,2,0,0,0,1500,150,25,2,100,0,0,0,0,9961496,1.5,20.0,3,3,105,110,105,0,0.0,0.0,0.0,0.0,0.0,2,1,935,0,38,0,21,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,8,0,0,0,6,nil,0,2
中忍ハヤテ,140,1001,0,0,0,0,1,0,0,0,500,70,0,0,0,0,0,0,0,9961483,1.5,20.0,1,2,102,108,105,0,0.0,0.0,0.0,0.0,0.0,0,0,943,0,648,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,1
足軽,141,801,0,0,0,0,0,0,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,944,0,651,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,1
妖精司祭ノエル,142,10800,83,83,225,1,3,0,0,0,3000,250,25,2,110,0,0,1,330,9961495,1.5,20.0,7,5,105,135,110,0,0.0,0.0,0.0,0.0,0.0,0,0,945,5296,962,15,52,0,1,1,0,0,0,501,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,6,nil,0,3
巫女カグラ,143,10700,97,97,382,1,4,0,0,0,9900,500,30,1,300,2,120,8,20,9961495,1.5,20.0,8,5,132,120,120,0,-550.0,-286.0,-236.0,-500.0,2.0,1,2,953,5765,963,0,99,0,1,1,0,0,0,101,3,0,2,0,20143,1,1,0,0,0,0,0,8,0,0,0,5,nil,0,3
海賊手下,144,10401,0,0,0,0,0,124,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,100,100,100,0,-550.0,-286.0,-236.0,-500.0,2.0,0,0,961,0,651,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,1
堕天使クロエ,145,1700,98,98,280,1,4,0,0,0,5000,500,30,2,120,3,60,3,72,9961495,1.5,20.0,8,5,120,125,125,0,-550.0,-286.0,-236.0,-500.0,2.0,1,2,965,5442,12,25,55,0,1,1,0,0,0,801,3,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,8,nil,0,3
堕天使ソフィー,146,1700,98,98,168,1,5,0,0,0,12000,1000,30,1,375,2,150,6,18,9961495,1.5,20.0,7,3,135,145,130,0,-550.0,-286.0,-236.0,-500.0,2.0,1,2,973,6059,964,30,57,96,1,1,0,0,0,801,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,6,nil,0,2
下忍,147,1001,0,0,0,0,0,140,0,0,300,40,0,0,0,0,0,0,0,9961483,1.5,20.0,0,1,100,100,100,0,0.0,0.0,0.0,0.0,0.0,0,0,981,0,648,0,0,0,0,0,0,0,0,101,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,nil,0,1
見習い天馬騎士ステラ,148,1100,99,99,294,1,3,0,0,0,3000,250,25,2,110,0,0,1,330,9961496,1.5,20.0,5,3,108,121,111,0,-692.0,-206.0,-4.0,-202.0,2.0,0,1,982,5298,964,20,47,0,1,1,0,0,0,101,20,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,7,nil,0,2
熱砂の剣士ホルエス,149,1600,101,101,242,1,4,0,0,0,9900,500,30,1,600,2,60,2,72,9961496,1.5,20.0,8,5,117,128,120,0,0.0,0.0,0.0,0.0,0.0,0,2,990,5444,35,10,572,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,5,0,0,0,0,nil,0,3
海賊ヴェロッテ,150,10400,100,100,100,1,2,0,0,0,1500,150,25,1,500,0,0,0,0,9961495,1.5,20.0,3,3,105,108,107,0,0.0,0.0,0.0,0.0,0.0,1,2,998,0,1030,0,20,0,0,0,0,0,0,101,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,nil,0,2
風水士マール,151,11200,102,102,430,1,4,0,0,0,9900,500,25,2,120,3,60,4,17,9961495,1.5,20.0,6,3,130,120,120,0,0.0,0.0,0.0,0.0,0.0,1,0,1006,5767,1,5,27,0,1,1,0,0,0,101,100,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,7,nil,0,2
機甲士リッカ,152,1800,103,103,323,1,4,0,0,0,5000,500,25,1,300,2,120,3,72,9961495,1.5,20.0,8,5,120,130,120,0,0.0,0.0,0.0,0.0,0.0,2,0,1014,5446,13,0,6,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,7,nil,0,3
ドワーフ戦士グスタフ,153,100,91,91,91,0,2,0,0,0,1500,300,25,2,50,0,0,0,0,9961483,1.5,20.0,3,3,120,115,110,0,0.0,0.0,0.0,0.0,0.0,0,0,1022,0,611,0,125,0,0,0,0,0,0,501,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,nil,0,2
閃の撃砲ジャンナ,154,11300,105,105,251,1,4,0,0,0,9900,500,30,2,120,3,60,2,72,9961496,1.5,20.0,6,3,125,125,120,0,0.0,0.0,0.0,0.0,0.0,0,1,1031,5769,552,0,82,0,1,1,0,0,0,101,3,0,1,20154,0,1,1,0,0,0,0,0,0,0,0,0,9,nil,0,0
踊り子マーニー,155,11400,104,104,395,1,4,0,0,0,9900,500,30,2,90,3,90,3,72,9961496,1.5,20.0,6,3,120,100,150,0,0.0,0.0,0.0,0.0,0.0,0,1,1039,5771,1,10,77,0,1,1,0,0,0,101,100,0,1,0,0,1,1,1,1,0,0,0,5,0,0,0,7,nil,0,2
見習い水兵マリエ,156,1900,106,106,426,1,3,0,0,0,3000,250,25,2,110,0,0,1,330,9961496,1.5,20.0,7,5,112,122,106,0,0.0,0.0,0.0,0.0,0.0,0,2,1055,5300,17,0,59,0,1,1,0,0,0,101,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9,nil,0,3
紅の海賊ベアトリカ,157,10400,100,100,186,1,4,0,0,0,9900,500,30,1,450,2,90,7,20,9961495,1.5,20.0,8,5,114,141,115,0,0.0,0.0,0.0,0.0,0.0,2,0,1063,5773,668,0,1,0,1,1,0,0,0,101,3,0,2,0,0,1,1,0,0,1,1,0,0,0,0,0,2,nil,0,3
召喚士ファルネ,158,11100,107,107,200,1,5,0,158,0,12000,1000,30,2,150,4,17,7,25,9961496,1.5,20.0,7,3,130,147,123,0,0.0,0.0,0.0,0.0,0.0,1,0,1047,6061,17,0,120,88,1,1,0,0,0,101,400,0,3,0,0,1,1,1,1,1,1,0,0,0,0,0,1,nil,0,2
流浪の武芸者チズル,159,800,108,108,362,1,3,0,0,0,3000,250,25,2,110,0,0,3,66,9961495,1.5,20.0,3,3,155,133,67,0,0.0,0.0,0.0,0.0,0.0,2,1,1080,5302,38,0,59,0,1,1,0,0,0,101,20,0,1,0,0,1,1,1,1,0,0,0,8,0,0,0,9,nil,0,2
忍者アザミ,160,1000,68,68,459,1,4,0,0,0,9900,500,30,2,90,3,90,8,20,9961495,1.5,20.0,8,5,122,117,126,0,0.0,0.0,0.0,0.0,0.0,1,2,1071,5448,1079,0,5,0,1,1,0,0,0,101,3,0,1,0,0,1,1,1,1,0,0,0,8,0,0,0,7,nil,0,3
