ClassID,Name,MaxLevel,Cost,InitHP,MaxHP,AttackType,InitAtk,MaxAtk,MaxTarget,InitDef,MaxDef,AtkSpeedCorrection,AtkArea,JobChange,JobChangeMaterial1,JobChangeMaterial2,JobChangeMaterial3,Data_ExtraAwakeOrb1,Data_ExtraAwakeOrb2,Dot,MissileID,ApproachFlag,BlockNum,DotNo,AttackWait,AttackAnimNo,BuildExp,HpGaugeHeight,AttackAttribute,HitEffect,Explanation,ClassAbility1,ClassAbilityPower1,AwakeType1,AwakeType2,_LowRareEvolveMaterial_01,_LowRareEvolveMaterial_02,_LowRareEvolveMaterial_03,SortGroupID,DisplayPermission,PlaceAttribute,BattleStyle,ChainCount
10810,ハイビショップ,80,29,700,950,true,360,430,1,50,80,100,260,10820,10100,10200,10000,0,0,238,1,false,0,1,90,2,20,0,1,0,防御力無視の範囲攻撃\nアンデッドタイプの敵に対して\n攻撃力1.2倍,341,0,0,0,0,0,0,30,,2,2,1
10820,エルダービショップ,99,29,825,1200,true,400,520,1,65,95,100,260,0,10100,10200,10000,10810,0,238,1,false,0,2,90,2,50,0,1,0,防御力無視の範囲攻撃\nアンデッドタイプの敵に対して\n攻撃力1.4倍,342,0,10870,10880,0,0,0,30,,2,2,1
10870,パトリアーク,99,29,1000,1400,true,420,540,1,100,150,100,270,0,0,0,0,0,0,238,1,false,0,3,90,2,50,0,1,0,防御力無視の範囲攻撃\nアンデッドタイプの敵に対して\n攻撃力1.4倍\n全員のHPが徐々に回復,485,0,0,0,0,0,0,30,,2,2,1
10880,フィロソファー,99,29,900,1300,true,520,650,1,65,95,100,260,0,0,0,0,0,0,238,240,false,0,4,90,2,50,0,1,0,防御力無視の範囲攻撃\nエンジェルとアンデッドタイプ\nの敵に対して攻撃力1.2倍\n攻撃の効果範囲が1.3倍,486,0,0,0,0,0,0,30,,2,2,1
10900,後衛戦術家,50,4,500,700,true,90,120,1,30,70,100,140,10910,10100,10200,10300,0,0,2,18,false,0,0,10,1,7,0,0,0,２本の短剣を連射\nスキルの再使用までの\n時間を１０％短縮,117,10,0,0,0,0,0,30,,2,2,2
10910,後衛軍師,80,6,700,900,true,130,180,1,70,120,100,180,10920,10000,1000,10400,0,0,2,18,false,0,1,10,1,20,0,0,0,２本の短剣を連射\nスキルの再使用までの\n時間を２０％短縮,118,20,0,0,0,0,0,30,,2,2,2
10920,参謀軍師,99,6,800,1300,true,162,240,1,102,170,100,210,0,10000,1000,10400,10910,0,2,18,false,0,2,10,1,50,0,0,0,２本の短剣を連射\nスキルの再使用までの\n時間を３０％短縮,119,30,10970,10980,0,0,0,30,,2,2,2
10970,大参謀,99,6,900,1400,true,180,270,1,102,170,100,230,0,0,0,0,0,0,2,18,false,0,3,10,1,50,0,0,0,２本の短剣を連射\nスキルの再使用までの時間を\n近接型ユニットは３０％短縮\n遠距離型ユニットは４０％短縮,518,30,0,0,0,0,0,30,,2,2,2
10980,バトルストラテジスト,99,6,1000,1500,true,210,300,1,140,220,100,210,0,0,0,0,0,0,2,18,false,0,4,10,1,50,0,0,0,２本の短剣を連射\nスキルの再使用までの時間を\n近接型ユニットは４０％短縮\n遠距離型ユニットは３０％短縮,519,30,0,0,0,0,0,30,,2,2,2
11000,陰陽師,80,12,600,1000,true,140,230,1,30,80,100,230,11030,800,10100,10300,10310,10710,130,19,false,0,0,85,1,20,0,1,0,スキルを持つ特殊トークンを使役\n敵の移動速度を大幅に低下させる\n防御力無視の範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
11030,陰陽頭,99,12,850,1300,true,210,280,1,65,100,100,230,0,800,10100,10300,10310,10710,130,19,false,0,2,85,1,50,0,1,0,スキルを持つ特殊トークンを使役\n敵の移動速度を大幅に低下させる\n防御力無視の範囲攻撃,0,0,11070,11080,0,0,0,30,,2,2,1
11070,悟得陰陽頭,99,12,1000,1500,true,230,310,1,90,150,100,255,0,0,0,0,0,0,130,19,false,0,3,85,1,50,0,1,0,スキルを持つ特殊トークンを使役\n敵の移動速度を大幅に低下させる\n防御力無視の範囲攻撃\nスキル再使用時間を45％短縮,660,0,0,0,0,0,0,30,,2,2,1
11080,召鬼陰陽頭,99,12,950,1400,true,280,370,1,65,100,100,240,0,0,0,0,0,0,130,19,false,0,4,85,1,50,0,1,0,スキルを持ち1体まで出撃数に\n含まれない強力なトークンを使役\n敵の移動速度を大幅に低下させる\n防御力無視の範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
11100,サモナー,80,13,700,1000,true,400,530,1,40,90,100,230,11130,10100,10200,10300,10110,11410,70,24,false,0,0,60,1,20,0,1,0,スキル使用中だけ\n召喚魔法で攻撃,0,0,0,0,0,0,0,30,,2,2,1
11130,サモンマスター,99,13,820,1050,true,500,715,1,85,100,100,240,0,10100,10200,10300,10110,11410,70,24,false,0,2,60,1,50,0,1,0,スキル使用中だけ\n召喚魔法で攻撃,0,0,11170,11180,0,0,0,30,,2,2,1
11170,グランドサモナー,99,13,950,1200,true,1170,1420,1,100,150,100,260,0,0,0,0,0,0,70,24,false,0,3,100,1,50,0,1,0,スキル使用中だけ召喚魔法で攻撃\n攻撃力が大幅に増加\n攻撃後の待ち時間が増加,0,0,0,0,0,0,0,30,,2,2,1
11180,幻想召喚士,99,13,820,1050,true,530,740,1,85,100,100,300,0,0,0,0,0,0,70,24,false,0,4,60,1,50,0,1,0,スキル使用中だけ召喚魔法で攻撃\nケットシーを１体まで使役 ケット\nシーは出撃数に含まれずＨＰが\n徐々に減るが物理攻撃を９０％回避,0,0,0,0,0,0,0,30,,2,2,1
11200,風水使い,50,8,700,1000,true,70,110,2,50,90,100,190,11210,10000,10100,10200,0,0,151,2,false,0,0,93,1,7,0,0,0,地形の影響を３０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方２人まで同時に回復,280,0,0,0,0,0,0,30,,2,2,1
11210,風水士,80,11,1000,1300,true,110,170,2,90,140,100,220,11220,10100,10200,10200,0,0,151,2,false,0,1,93,1,20,0,0,0,地形の影響を５０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方２人まで同時に回復,281,0,0,0,0,0,0,30,,2,2,1
11220,風水導士,99,11,1000,1550,true,150,190,3,120,170,100,220,0,10100,10200,10200,11210,0,151,2,false,0,2,93,1,50,0,0,0,地形の影響を７０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方３人まで同時に回復,282,0,11270,11280,0,0,0,30,,2,2,1
11270,風水仙人,99,11,1300,1900,true,160,200,4,170,270,100,240,0,0,0,0,0,0,151,2,false,0,3,93,1,50,0,0,0,地形の影響を７０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方４人まで同時に回復,282,0,0,0,0,0,0,30,,2,2,1
11280,八門風水導士,99,11,1000,1550,true,180,230,3,120,170,100,220,0,0,0,0,0,0,151,2,false,0,4,93,1,50,0,0,0,地形の影響を７０％軽減 悪天候\nの時間を５０％短縮 範囲内の\n味方３人まで同時に回復 スキル中\nのみ遠距離攻撃の対象にならない,282,0,0,0,0,0,0,30,,2,2,1
11300,砲術士,50,18,500,750,true,300,400,1,20,50,100,270,11310,100,10000,11300,0,0,192,29,false,0,0,80,1,7,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.1倍,1035,0,0,0,0,0,0,30,,2,2,1
11310,重砲士,80,22,750,1000,true,400,540,1,50,80,100,300,11320,11300,10100,10400,0,0,192,29,false,0,1,80,1,20,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.2倍,1036,0,0,0,0,0,0,30,,2,2,1
11320,キャノンマスター,99,22,800,1300,true,510,710,1,65,100,100,320,0,11300,10100,10400,11310,0,192,50,false,0,2,80,1,50,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.2倍,1036,0,11370,11380,0,0,0,30,,2,2,1
11370,ハイキャノンマスター,99,19,900,1400,true,530,730,1,50,90,100,330,0,0,0,0,0,0,192,50,false,0,3,70,1,50,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.2倍\n攻撃後の待ち時間を常に少し短縮\n悪天候の影響を受けない,555,0,0,0,0,0,0,30,,2,2,1
11380,超重巨砲士,99,22,1300,1800,true,760,980,1,65,100,100,350,0,0,0,0,0,0,192,268,false,0,4,120,1,50,0,0,0,長射程の範囲物理攻撃\n地上の敵に対して攻撃力1.2倍\n攻撃後待ち時間が大幅に増加するが\n攻撃の効果範囲が1.3倍,1037,0,0,0,0,0,0,30,,2,2,1
11400,ダンサー,50,0,400,500,true,75,120,0,75,120,100,140,11410,300,10200,10200,0,0,596,0,false,0,0,600,0,7,0,0,0,範囲内の味方の攻撃力と\n防御力の最終値に自身の\n１０％分の値を加算する,286,0,0,0,100,10100,10100,30,,2,2,1
11410,トップダンサー,80,1,500,650,true,120,210,0,120,210,100,170,11420,300,1000,10200,0,0,596,0,false,0,1,600,0,20,0,0,0,範囲内の味方の攻撃力と\n防御力の最終値に自身の\n１０％分の値を加算する,287,0,0,0,0,0,0,30,,2,2,1
11420,スーパーダンサー,99,1,560,1000,true,190,255,0,190,255,100,170,0,300,1000,10200,11410,0,596,0,false,0,2,600,0,50,0,0,0,範囲内の味方の攻撃力と\n防御力の最終値に自身の\n１０％分の値を加算する,288,0,11470,11480,0,0,0,30,,2,2,1
11470,プリンシパル,99,1,710,1150,true,220,285,1,220,285,100,170,0,0,0,0,0,0,596,0,false,0,3,600,0,50,0,0,0,範囲内の味方の攻撃力と\n防御力の最終値に自身の\n１３％分の値を加算する,1002,0,0,0,0,0,0,30,,2,2,1
11480,グランアリエッタ,99,1,660,1100,true,205,270,1,205,270,100,210,0,0,0,0,0,0,596,0,false,0,4,600,0,50,0,0,0,範囲内の味方の攻撃力と防御力の\n最終値に自身の１０％分の値を加算\nスキルの効果時間が25％増加\nスキル再使用時間を30％短縮,1000,0,0,0,0,0,0,30,,2,2,1
11500,政務官,30,0,600,950,true,100,120,0,80,100,100,140,0,0,0,0,0,0,70,0,false,0,0,60,0,20,0,0,0,範囲内の王子の攻撃力と\n防御力の最終値に自身の\n１０％分の値を加算する,284,0,0,0,0,0,0,30,,2,2,1
11600,ネクロマンサー,80,11,600,950,true,350,480,1,30,80,100,250,11630,10000,10100,10300,10110,12010,195,53,false,0,0,100,1,20,0,1,0,防御力無視の遠距離攻撃\n毒、状態異常無効のトークンを使役\nトークンは１体まで出撃数に含まな\nい,0,0,0,0,0,0,0,30,,2,2,1
11630,ヘルネクロマンサー,99,11,850,1300,true,450,620,1,30,80,100,280,0,0,0,0,0,0,195,53,false,0,2,100,1,50,0,1,0,防御力無視の遠距離攻撃\n毒、状態異常無効のトークンを使役\nトークンは１体まで出撃数に含まな\nい,0,0,0,0,0,0,0,30,,2,2,1
11700,クロノウィッチ,80,11,450,950,true,120,210,1,40,100,100,220,11730,2200,10100,10300,10910,12110,42,141,false,0,0,55,1,20,0,1,0,敵2体に防御力無視攻撃\n範囲内の敵の移動速度を\n常時30％下げる,205,0,0,0,0,0,0,30,,2,2,1
11730,アーククロノウィッチ,99,11,810,1300,true,190,270,1,80,125,100,220,0,2200,10100,10300,10910,12110,42,141,false,0,2,55,1,50,0,1,0,敵2体に防御力無視攻撃\n範囲内の敵の移動速度を\n常時40％下げる,423,0,11770,11780,0,0,0,30,,2,2,1
11770,クロノマスター,99,11,950,1450,true,360,460,1,110,160,100,220,0,0,0,0,0,0,44,141,false,0,3,55,1,50,0,1,0,敵2体に防御力無視攻撃\n範囲内の敵の移動速度を\n常時40％下げる\nスキル再使用時間を45％短縮,448,0,0,0,0,0,0,30,,2,2,1
11780,クロノマンサー,99,11,810,1300,true,260,360,1,80,125,100,240,0,0,0,0,0,0,44,53,false,0,4,55,1,50,0,1,0,敵3体に防御力無視攻撃\n範囲内の敵の移動速度を\n常時40％下げる,449,0,0,0,0,0,0,30,,2,2,1
11800,ドルイド,80,9,650,1050,true,210,360,1,35,85,100,270,11830,400,1600,10800,10810,12310,225,67,false,0,0,100,1,20,0,1,0,味方のHPを回復するトークンを\n使役可能 トークンは配置時に\n全味方のHPを300回復する\n防御力無視の遠距離攻撃,0,0,0,0,0,0,0,30,,2,2,1
11830,マスタードルイド,99,9,840,1200,true,300,450,1,65,120,100,270,0,400,1600,10800,10810,12310,225,67,false,0,2,100,1,50,0,1,0,味方のHPを回復するトークンを\n使役可能 トークンは配置時に\n全味方のHPを500回復する\n防御力無視の遠距離攻撃,0,0,11870,11880,0,0,0,30,,2,2,1
11870,クイーンオブドルイド,99,9,1000,1400,true,400,580,1,65,120,100,270,0,0,0,0,0,0,225,67,false,0,3,100,1,50,0,1,0,味方のHPを回復、配置時に全味方\nのHPを500回復、1体まで出撃数\nに含まないトークンを使役可能\n防御力無視の遠距離攻撃,0,0,0,0,0,0,0,30,,2,2,1
11880,フォレストクイーン,99,9,840,1200,true,360,520,1,65,120,100,290,0,0,0,0,0,0,225,67,false,0,4,100,1,50,0,1,0,HPが徐々に減るが、味方のHPを\n大回復し、配置時に全味方のHPを\n900回復するトークンを使役可能\n防御力無視の遠距離攻撃,0,0,0,0,0,0,0,30,,2,2,1
11900,生命の木,80,0,450,650,true,120,250,1,20,50,100,260,0,0,0,0,0,0,226,2,false,0,0,100,1,0,0,0,0,,853,0,0,0,0,0,0,30,,2,2,1
11920,覚醒生命の木,99,0,570,1050,true,220,320,1,38,85,100,290,0,0,0,0,0,0,226,2,false,0,0,100,1,0,0,0,0,,854,0,0,0,0,0,0,30,,2,2,1
11970,覚醒生命の木第二A,99,0,570,1050,true,220,320,1,38,85,100,290,0,0,0,0,0,0,226,2,false,0,0,100,1,0,0,0,0,,501,0,0,0,0,0,0,30,,2,2,1
11980,覚醒生命の木第二B,99,0,570,1050,true,660,960,1,38,85,100,290,0,0,0,0,0,0,226,2,false,0,0,100,1,0,0,0,0,,499,0,0,0,0,0,0,30,,2,2,1
12000,アルケミスト,50,10,600,900,true,160,220,1,60,100,100,170,12010,10100,10100,11300,0,0,227,69,false,0,0,70,2,7,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間半減,271,0,0,0,0,0,0,30,,2,2,1
12010,ハイアルケミスト,80,13,900,1100,true,220,300,1,100,140,100,190,12020,2200,10100,11300,0,0,227,69,false,0,1,70,2,20,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間半減,272,0,0,0,0,0,0,30,,2,2,1
12020,マスターアルケミスト,99,13,1000,1500,true,280,420,1,125,180,100,210,0,2200,10100,11300,12010,0,227,87,false,0,2,70,2,50,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間60％減少,273,0,12070,12080,0,0,0,30,,2,2,1
12070,ロードオブヘルメス,99,13,1100,1600,true,340,490,1,125,180,100,225,0,0,0,0,0,0,227,87,false,0,3,70,2,50,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間60%減少\nスキル効果時間が30％増加,600,0,0,0,0,0,0,30,,2,2,1
12080,マグヌムオプス,99,13,1150,1650,true,300,440,1,150,220,100,210,0,0,0,0,0,0,227,285,false,0,4,70,2,50,0,0,0,攻撃または範囲攻撃がヒットした\n敵の防御力を一定時間70％減少\n攻撃の効果範囲が1.3倍,601,0,0,0,0,0,0,30,,2,2,1
12100,レンジャー,50,6,600,850,true,140,210,1,60,100,100,200,12110,10000,10000,400,0,0,228,0,false,0,0,30,2,7,0,0,0,トラップトークンを設置可能\n飛行ユニットを優先して攻撃\n悪天候の影響を受けず、\n悪天候中は出撃コスト減少,586,0,0,0,0,0,0,30,,2,2,1
12110,ハイレンジャー,80,9,850,1200,true,210,310,1,100,145,100,240,12120,10000,10000,1000,0,0,228,0,false,0,1,30,2,20,0,0,0,強化トラップトークンを設置可能\n飛行ユニットを優先して攻撃\n悪天候の影響を受けず、\n悪天候中は出撃コスト減少,586,0,0,0,0,0,0,30,,2,2,1
12120,マスターレンジャー,99,9,1100,1400,true,270,385,1,130,190,100,260,0,10000,10000,1000,12110,0,228,0,false,0,2,30,2,50,0,0,0,超強化トラップトークンを設置可能\n飛行ユニットを優先して攻撃\n悪天候の影響を受けず、\n悪天候中は出撃コスト減少,586,0,12170,12180,0,0,0,30,,2,2,1
12170,アークワーデン,99,9,1250,1600,true,290,410,1,150,220,100,300,0,0,0,0,0,0,228,0,false,0,3,30,2,50,0,0,0,超強化トラップトークンを設置可能\n飛行ユニットを優先攻撃 悪天候\nの影響を受けず、悪天候中は\n出撃コスト-4、攻撃力1.5倍,982,0,0,0,0,0,0,30,,2,2,1
12180,トラップマスター,99,9,1200,1550,true,310,430,1,140,210,100,260,0,0,0,0,0,0,228,0,false,0,4,30,2,50,0,0,0,敵の防御力を永続で50％低下させ\nる最上級トラップを設置可 飛行\nユニットを優先攻撃 悪天候の影響\nを受けず、悪天候中は出撃コスト-3,586,0,0,0,0,0,0,30,,2,2,1
12200,シーフ,50,0,700,900,true,100,150,1,30,60,100,180,12210,10000,600,400,0,0,254,18,false,0,0,30,2,7,0,0,0,出撃メンバーにいるだけで\nユニット以外のドロップ率が3％\n上昇、敵の攻撃力とHPが1.2倍\n敵を倒すとまれにゴールドを入手,135,0,0,0,0,0,0,30,,2,2,1
12210,マスターシーフ,80,0,900,1200,true,140,220,1,60,90,100,180,12220,400,600,1000,0,0,254,18,false,0,1,30,2,20,0,0,0,出撃メンバーにいるだけで\nユニット以外のドロップ率が3％\n上昇、敵の攻撃力とHPが1.2倍\n敵を倒すとまれにゴールドを入手,135,0,0,0,0,0,0,30,,2,2,1
12220,トレジャーハンター,99,0,1000,1400,true,200,300,1,70,130,100,190,0,400,600,1000,12210,0,254,18,false,0,2,30,2,50,0,0,0,出撃メンバーにいるだけで\nユニット以外のドロップ率が5％\n上昇、敵の攻撃力とHPが1.3倍\n敵を倒すとまれにゴールドを入手,156,0,12270,12280,0,0,0,30,,2,2,1
12270,アルセーヌ,99,0,1200,1600,true,230,340,1,70,130,100,240,0,0,0,0,0,0,254,18,false,0,3,30,2,50,0,0,0,出撃メンバーにいるだけで\nユニット以外のドロップ率が7％\n上昇、敵の攻撃力とHPが1.4倍\n敵を倒すとまれにゴールドを入手,636,0,0,0,0,0,0,30,,2,2,1
12280,トリックスター,99,2,1400,1900,true,280,420,1,140,200,100,220,0,0,0,0,0,0,254,18,false,0,4,30,2,50,0,0,0,出撃メンバーにいるだけで\nユニット以外のドロップ率が5％\n上昇、敵の攻撃力とHPが1.2倍\n敵を倒すとまれにゴールドを入手,637,0,0,0,0,0,0,30,,2,2,1
12300,呪術使い,50,4,550,750,true,100,160,1,40,70,100,300,12310,1000,10100,10300,0,0,258,53,false,0,0,100,1,7,0,1,0,敵2体に防御力無視攻撃 範囲内の\n敵は攻撃力が10％低下しHPが\n大きく減っているときに自分や\n味方の攻撃を当てると一撃で倒せる,952,0,0,0,0,0,0,30,,2,2,1
12310,呪術師,80,6,750,1000,true,160,220,1,70,100,100,320,12320,1000,10300,10800,0,0,258,53,false,0,1,100,1,20,0,1,0,敵2体に防御力無視攻撃 範囲内の\n敵は攻撃力が10％低下しHPが\n大きく減っているときに自分や\n味方の攻撃を当てると一撃で倒せる,953,0,0,0,0,0,0,30,,2,2,1
12320,大呪術師長,99,6,900,1250,true,190,290,1,88,120,100,350,0,1000,10300,10800,12310,0,258,53,false,0,2,100,1,50,0,1,0,敵3体に防御力無視攻撃 範囲内の\n敵は攻撃力が10％低下しHPが\n大きく減っているときに自分や\n味方の攻撃を当てると一撃で倒せる,954,0,12370,12380,0,0,0,30,,2,2,1
12370,大呪術師祖,99,6,1000,1400,true,220,320,1,88,120,100,360,0,0,0,0,0,0,258,53,false,0,3,100,1,50,0,1,0,敵4体に防御力無視攻撃 範囲内の\n敵は攻撃力が12％低下しHPが\n大きく減っているときに自分や\n味方の攻撃を当てると一撃で倒せる,955,0,0,0,0,0,0,30,,2,2,1
12380,妖厄神,99,6,1400,1800,true,210,310,1,130,170,100,350,0,0,0,0,0,0,258,53,false,0,4,100,1,50,0,1,0,敵3体に防御力無視攻撃 範囲内の\n敵は攻撃力が15％低下しHPが\n大きく減っているときに自分や\n味方の攻撃を当てると一撃で倒せる,956,0,0,0,0,0,0,30,,2,2,1
12400,魔物使い,80,10,800,1100,true,140,270,1,30,80,100,220,12430,10000,10100,10800,410,10910,262,97,false,0,0,65,1,20,0,1,0,防御力、魔法耐性無視の攻撃を\n行うトークンを使役可能\n自身は防御力無視の遠距離攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12430,魔獣使い,99,10,1000,1300,true,230,310,1,30,85,130,220,0,10000,10100,10800,410,10910,262,97,false,0,2,65,1,50,0,1,0,防御力、魔法耐性無視の攻撃を\n行うトークンを使役可能\n自身は防御力無視の遠距離攻撃\n魔界でも能力が低下しない,392,0,12470,12480,0,0,0,30,,2,2,1
12470,ビーストマスター,99,10,1300,1750,true,400,540,1,80,150,130,230,0,0,0,0,0,0,262,97,false,0,3,65,1,50,0,1,0,HPが徐々に回復し、防御魔耐\n無視攻撃を行うトークンを使役\n自身は防御無視の遠距離攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12480,魔獣調教師,99,10,1100,1450,true,270,360,1,30,85,130,240,0,0,0,0,0,0,262,97,false,0,4,65,1,50,0,1,0,HPが徐々に減るが、高性能で防御\n魔耐無視攻撃を行うトークンを使役\n自身は防御無視の遠距離攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12500,ダークプリースト,50,12,650,950,true,220,340,1,30,60,100,220,12510,10100,10200,10800,0,0,266,53,false,0,0,80,2,7,0,1,0,射程内に敵がいる場合は防御力\n無視の遠距離攻撃、いない場合は\n味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12510,ダークハイプリースト,80,15,950,1250,true,340,510,1,60,110,100,230,12520,10200,10800,1700,10210,0,266,53,false,0,1,80,2,20,0,1,0,射程内に敵がいる場合は防御力\n無視の遠距離攻撃、いない場合は\n味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12520,ダークカーディナル,99,15,1150,1600,true,480,600,1,90,140,100,230,0,0,0,0,0,0,266,53,false,0,2,80,2,50,0,1,0,射程内に敵がいる場合は防御力\n無視の遠距離攻撃、いない場合は\n味方ユニットのHPを回復\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
12600,メトゥス,80,12,20000,20000,true,650,650,1,250,250,100,250,0,0,0,0,0,0,195,53,false,0,0,90,1,0,0,1,0,,0,0,0,0,0,0,0,30,,2,2,1
12700,エンチャンター,80,10,750,1300,true,190,320,1,40,90,100,220,12730,1600,10200,10300,12010,2410,262,111,false,0,0,60,1,20,0,1,0,防御力無視攻撃 スキル発動時\nゴーレムを停止 スキル発動中は\n全味方魔法ダメージ1.1倍,160,0,0,0,0,0,0,30,,2,2,1
12730,ハイエンチャンター,99,10,1200,1550,true,260,410,1,70,110,100,220,0,1600,10200,10300,12010,2410,262,111,false,0,2,60,1,50,0,1,0,防御力無視攻撃 まれに攻撃を\n無効化するトークンを使役 スキル\n発動時ゴーレムを停止 スキル発動\n中は全味方魔法ダメージ1.2倍,160,0,12770,12780,0,0,0,30,,2,2,1
12770,ゴーレムマスター,99,10,1350,1700,true,300,450,1,100,150,100,230,0,0,0,0,0,0,262,111,false,0,3,60,1,50,0,1,0,防御力無視攻撃 非ブロックで遠距\n離範囲攻撃を行うトークンを使役 \nスキル発動中は全味方魔法ダメージ\n1.25倍 発動時はゴーレムを停止,160,0,0,0,0,0,0,30,,2,2,1
12780,グランドエンチャンター,99,10,1300,1650,true,350,550,1,70,110,100,245,0,0,0,0,0,0,262,111,false,0,4,60,1,50,0,1,0,敵3体に防御無視攻撃 まれに\n攻撃を無効化するトークンを使役\nスキル発動中は全味方魔法ダメージ\n1.2倍 発動時はゴーレムを停止,475,0,0,0,0,0,0,30,,2,2,1
12800,マーチャント,80,4,700,1200,true,180,270,1,75,135,100,260,12830,10000,10400,11300,1910,12210,262,10,false,0,0,70,1,20,0,0,0,敵を倒すとまれにゴールドを\n入手できるトークンを使役\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
12830,エルダーマーチャント,99,4,1000,1350,true,240,400,1,115,155,100,300,0,10000,10400,11300,1910,12210,262,10,false,0,2,70,2,50,0,0,0,ブロック数２で敵を倒すとまれに\nゴールドを入手するトークンを使役\n敵の移動速度を下げる,0,0,12870,12880,0,0,0,30,,2,2,1
12870,キャラバンマスター,99,4,1500,2000,true,280,450,1,150,250,100,310,0,0,0,0,0,0,262,10,false,0,3,70,2,50,0,0,0,ブロック数２で敵を倒すとまれに\nゴールドを入手するトークンを使役\n敵の移動速度を下げる トークンと\n自身が毒、状態異常を完全に無効化,100,0,0,0,0,0,0,30,,2,2,1
12880,タイクーン,99,4,1100,1500,true,320,500,1,115,155,100,330,0,0,0,0,0,0,262,10,false,0,4,70,2,50,0,0,0,遠距離攻撃を行い敵を倒すとまれに\nゴールドを入手するトークンを使役\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
12900,フェンリルシャーマン,80,12,900,1650,true,120,200,1,30,70,100,230,12930,10000,10200,10800,10210,12310,322,2,false,0,0,90,2,20,0,1,0,味方ユニットのHPを回復\nスキル使用時に範囲内の\n敵の攻撃力を下げる,0,0,0,0,0,0,0,30,,2,2,1
12930,フェンリルシャーマンロード,99,12,1400,2102,true,175,298,1,55,112,100,250,0,0,0,0,0,0,322,2,false,0,2,90,2,50,0,1,0,味方ユニットのHPを回復\nスキル使用時に範囲内の\n敵の攻撃力を下げる,0,0,0,0,0,0,0,30,,2,2,1
13000,,1,0,1000,1000,true,0,0,0,100,100,100,40,0,0,0,0,0,0,353,0,false,0,0,100,1,0,0,0,0,,0,0,0,0,0,0,0,30,,2,2,1
13020,避禍予見の鏡影,1,0,1000,1000,true,0,0,0,100,100,100,40,0,0,0,0,0,0,353,0,false,0,0,100,1,0,0,0,0,,222,0,0,0,0,0,0,30,,2,2,1
13100,モンスタースレイヤー,80,13,600,1000,true,550,850,1,30,80,100,400,13130,10000,10400,10600,11310,10410,356,10,false,0,0,135,2,20,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,0,0,0,0,0,30,,2,2,1
13130,モンスターバスター,99,13,900,1250,true,800,1100,1,75,140,100,400,0,10000,10400,10600,11310,10410,356,10,false,0,2,135,2,50,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる,0,0,13170,13180,0,0,0,30,,2,2,1
13170,ペネトレーター,99,13,1000,1400,true,770,1070,1,80,155,100,400,0,0,0,0,0,0,356,10,false,0,3,135,2,50,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる\n常に防御力と魔法耐性を無視,255,0,0,0,0,0,0,30,,2,2,1
13180,ヘビートリガー,99,13,1200,1600,true,900,1220,1,90,170,100,400,0,0,0,0,0,0,356,333,false,0,4,135,2,50,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度をやや長めに下げる\nスキル再使用時間を45％短縮\nスキルの効果時間が30％増加,722,0,0,0,0,0,0,30,,2,2,1
13200,プリズムミラー,99,0,875,1250,true,240,345,1,65,95,100,250,0,0,0,0,0,0,379,25,false,0,0,55,2,0,0,1,0,,0,0,0,0,0,0,0,30,,2,2,1
13270,第二覚醒プリズムミラー,99,0,950,1380,true,320,440,1,85,135,100,260,0,0,0,0,0,0,379,182,false,0,0,55,2,0,0,1,0,,0,0,0,0,0,0,0,30,,2,2,1
